time_s,phase,leg,x_setpoint_mm,y_setpoint_mm,z_setpoint_mm,x_actual_mm,y_actual_mm,z_actual_mm,theta1_setpoint_deg,theta1_actual_deg,theta2_setpoint_deg,theta2_actual_deg
6.8042,WALKING,FL,164.419,177.0,-208.52,155.537,177.009,-218.071,43.702,43.865,-58.871,-55.955
6.8042,WALKING,RR,-194.331,-177.0,-208.52,-203.216,-176.999,-218.163,43.706,43.87,-58.877,-55.963
6.8042,WALKING,RL,-175.089,177.0,-220.0,-172.615,177.002,-219.856,37.378,36.891,-57.017,-57.324
6.8208,WALKING,FR,180.804,-177.0,-220.0,183.29,-176.998,-220.147,37.877,37.37,-56.595,-56.837
6.8208,WALKING,FL,174.25,177.0,-206.224,163.335,177.003,-214.927,44.047,44.679,-63.635,-60.762
6.8208,WALKING,RR,-184.5,-177.0,-206.224,-195.424,-176.999,-214.923,44.048,44.681,-63.636,-60.762
6.8208,WALKING,RL,-177.946,177.0,-220.0,-175.138,177.001,-219.846,38.022,37.505,-56.853,-57.189
6.8417,WALKING,FR,177.946,-177.0,-220.0,179.944,-176.983,-220.113,38.504,38.019,-56.407,-56.658
6.8417,WALKING,FL,184.5,177.0,-206.224,175.035,177.017,-210.098,43.973,45.278,-67.89,-66.154
6.8417,WALKING,RR,-174.25,-177.0,-206.224,-183.713,-176.994,-210.126,43.973,45.278,-67.889,-66.152
6.8417,WALKING,RL,-180.804,177.0,-220.0,-178.524,177.006,-219.822,38.649,38.178,-56.647,-56.968
6.8625,WALKING,FR,175.089,-177.0,-220.0,177.277,-176.991,-220.069,39.097,38.63,-56.179,-56.452
6.8625,WALKING,FL,194.331,177.0,-208.52,185.021,177.009,-207.083,42.362,44.342,-69.462,-69.019
6.8625,WALKING,RR,-164.419,-177.0,-208.52,-173.73,-176.997,-207.153,42.361,44.342,-69.461,-69.018
6.8625,WALKING,RL,-183.661,177.0,-220.0,-181.31,177.003,-219.808,39.235,38.77,-56.385,-56.723
6.8833,WALKING,FR,172.232,-177.0,-220.0,174.421,-176.994,-220.064,39.651,39.204,-55.892,-56.162
6.8833,WALKING,FL,202.903,177.0,-213.112,194.549,177.004,-206.827,39.43,41.769,-68.282,-69.101
6.8833,WALKING,RR,-155.847,-177.0,-213.112,-164.203,-177.001,-206.954,39.429,41.767,-68.28,-69.098
6.8833,WALKING,RL,-186.518,177.0,-220.0,-184.125,177.001,-219.798,39.795,39.33,-56.093,-56.443
6.9042,WALKING,FR,169.375,-177.0,-220.0,171.681,-177.004,-220.026,40.192,39.77,-55.578,-55.843
6.9042,WALKING,FL,209.375,177.0,-220.0,202.587,176.993,-209.283,35.639,38.05,-64.65,-66.613
6.9042,WALKING,RR,-149.375,-177.0,-220.0,-156.173,-177.005,-209.507,35.637,38.049,-64.646,-66.607
6.9042,WALKING,RL,-189.375,177.0,-220.0,-186.879,176.998,-219.821,40.324,39.855,-55.754,-56.114
6.9208,WALKING,FR,166.518,-177.0,-220.0,169.075,-177.002,-219.985,40.727,40.26,-55.242,-55.548
6.9208,WALKING,FL,209.375,177.0,-220.0,207.461,176.997,-213.121,33.516,34.264,-61.406,-62.737
6.9208,WALKING,RR,-149.375,-177.0,-220.0,-151.295,-177.004,-213.248,33.513,34.261,-61.402,-62.73
6.9208,WALKING,RL,-192.232,177.0,-220.0,-189.347,176.997,-219.741,40.869,40.369,-55.443,-55.855
6.9417,WALKING,FR,163.661,-177.0,-220.0,165.611,-176.988,-219.952,41.234,40.816,-54.847,-55.15
6.9417,WALKING,FL,206.518,177.0,-220.0,208.517,177.013,-217.261,32.491,32.206,-58.667,-59.366
6.9417,WALKING,RR,-152.232,-177.0,-220.0,-150.219,-177.0,-217.503,32.485,32.198,-58.658,-59.355
6.9417,WALKING,RL,-195.089,177.0,-220.0,-192.766,176.999,-219.673,41.379,40.963,-55.077,-55.462
6.9625,WALKING,FR,160.804,-177.0,-220.0,163.012,-177.007,-219.896,41.713,41.325,-54.437,-54.745
6.9625,WALKING,FL,203.661,177.0,-220.0,205.624,176.992,-219.175,32.548,32.123,-57.595,-57.914
6.9625,WALKING,RR,-155.089,-177.0,-220.0,-153.129,-177.005,-219.527,32.543,32.118,-57.588,-57.904
6.9625,WALKING,RL,-197.946,177.0,-220.0,-195.428,176.995,-219.635,41.855,41.421,-54.662,-55.079
6.9833,WALKING,FR,157.946,-177.0,-220.0,160.033,-176.992,-219.878,42.154,41.74,-53.967,-54.307
6.9833,WALKING,FL,200.804,177.0,-220.0,203.219,177.008,-219.955,33.09,32.555,-57.279,-57.526
6.9833,WALKING,RR,-157.946,-177.0,-220.0,-155.565,-176.992,-220.001,33.069,32.532,-57.247,-57.483
6.9833,WALKING,RL,-200.804,177.0,-220.0,-198.665,177.007,-219.741,42.234,41.842,-54.095,-54.468
7.0042,WALKING,FR,155.089,-177.0,-220.0,157.293,-177.003,-219.782,42.577,42.165,-53.473,-53.835
7.0042,WALKING,FL,197.946,177.0,-220.0,200.345,176.996,-220.163,33.756,33.216,-57.157,-57.358
7.0042,WALKING,RR,-160.804,-177.0,-220.0,-158.024,-176.997,-220.016,33.811,33.24,-57.244,-57.498
7.0042,WALKING,RL,-203.661,177.0,-220.0,-201.564,177.003,-219.807,42.601,42.215,-53.511,-53.87
7.0208,WALKING,FR,152.232,-177.0,-220.0,154.68,-176.998,-219.693,42.991,42.579,-52.969,-53.363
7.0208,WALKING,FL,195.089,177.0,-220.0,197.507,177.002,-220.344,34.413,33.858,-57.019,-57.188
7.0208,WALKING,RR,-163.661,-177.0,-220.0,-160.669,-176.996,-219.995,34.562,33.955,-57.254,-57.545
7.0208,WALKING,RL,-206.518,177.0,-220.0,-203.87,177.004,-219.809,43.028,42.593,-53.028,-53.456
7.0417,WALKING,FR,149.375,-177.0,-220.0,151.436,-177.004,-219.59,43.355,42.979,-52.388,-52.778
7.0417,WALKING,FL,192.232,177.0,-220.0,194.317,176.995,-220.361,35.129,34.595,-56.972,-57.134
7.0417,WALKING,RR,-166.518,-177.0,-220.0,-163.935,-176.997,-219.915,35.333,34.798,-57.292,-57.578
7.0417,WALKING,RL,-209.375,177.0,-220.0,-207.332,177.004,-219.712,43.371,43.004,-52.412,-52.805
7.0625,WALKING,FR,149.375,-177.0,-220.0,148.719,-176.997,-219.549,43.213,43.317,-52.159,-52.177
7.0625,WALKING,FL,189.375,177.0,-220.0,191.738,177.002,-220.29,35.865,35.331,-56.955,-57.149
7.0625,WALKING,RR,-169.375,-177.0,-220.0,-166.679,-176.995,-219.893,36.039,35.511,-57.23,-57.528
7.0625,WALKING,RL,-209.375,177.0,-220.0,-210.018,177.006,-219.752,43.213,43.312,-52.158,-52.178
7.0833,WALKING,FR,155.847,-177.0,-213.112,149.053,-176.993,-219.677,43.005,43.141,-54.223,-52.062
7.0833,WALKING,FL,186.518,177.0,-220.0,188.879,177.006,-220.233,36.565,36.038,-56.882,-57.097
7.0833,WALKING,RR,-172.232,-177.0,-220.0,-169.659,-176.99,-219.915,36.702,36.192,-57.113,-57.416
7.0833,WALKING,RL,-202.903,177.0,-213.112,-209.67,177.01,-220.072,42.995,43.127,-54.206,-52.043
7.1042,WALKING,FR,164.419,-177.0,-208.52,155.584,-176.997,-218.02,43.703,43.863,-58.872,-55.957
7.1042,WALKING,FL,183.661,177.0,-220.0,185.918,177.002,-220.16,37.25,36.744,-56.784,-57.017
7.1042,WALKING,RR,-175.089,-177.0,-220.0,-172.361,-176.994,-219.787,37.411,36.908,-57.066,-57.394
7.1042,WALKING,RL,-194.331,177.0,-208.52,-203.199,177.006,-218.272,43.691,43.851,-58.853,-55.933
7.1208,WALKING,FR,174.25,-177.0,-206.224,163.356,-176.997,-214.863,44.048,44.68,-63.636,-60.763
7.1208,WALKING,FL,180.804,177.0,-220.0,183.301,177.002,-220.14,37.882,37.374,-56.603,-56.848
7.1208,WALKING,RR,-177.946,-177.0,-220.0,-175.231,-176.998,-219.828,38.036,37.535,-56.87,-57.201
7.1208,WALKING,RL,-184.5,177.0,-206.224,-195.394,177.003,-215.024,44.037,44.667,-63.619,-60.741
7.1417,WALKING,FR,184.5,-177.0,-206.224,175.044,-177.001,-210.04,43.975,45.28,-67.892,-66.156
7.1417,WALKING,FL,177.946,177.0,-220.0,179.977,176.997,-220.111,38.506,38.02,-56.41,-56.664
7.1417,WALKING,RR,-180.804,-177.0,-220.0,-178.515,-176.996,-219.817,38.652,38.179,-56.65,-56.973
7.1417,WALKING,RL,-174.25,177.0,-206.224,-183.703,177.005,-210.205,43.967,45.27,-67.881,-66.141
7.1625,WALKING,FR,194.331,-177.0,-208.52,185.022,-176.997,-207.017,42.363,44.345,-69.464,-69.022
7.1625,WALKING,FL,175.089,177.0,-220.0,177.281,177.0,-220.069,39.098,38.627,-56.179,-56.454
7.1625,WALKING,RR,-183.661,-177.0,-220.0,-181.304,-176.995,-219.809,39.235,38.769,-56.385,-56.724
7.1625,WALKING,RL,-164.419,177.0,-208.52,-173.725,177.008,-207.219,42.358,44.338,-69.457,-69.011
7.1833,WALKING,FR,202.903,-177.0,-213.112,194.545,-176.993,-206.76,39.431,41.771,-68.283,-69.103
7.1833,WALKING,FL,172.232,177.0,-220.0,174.428,177.003,-220.065,39.652,39.205,-55.893,-56.164
7.1833,WALKING,RR,-186.518,-177.0,-220.0,-184.138,-176.992,-219.805,39.792,39.327,-56.088,-56.436
7.1833,WALKING,RL,-155.847,177.0,-213.112,-164.203,177.012,-207.018,39.427,41.765,-68.277,-69.094
7.2042,WALKING,FR,209.375,-177.0,-220.0,202.582,-176.986,-209.207,35.639,38.051,-64.65,-66.614
7.2042,WALKING,FL,169.375,177.0,-220.0,171.686,177.009,-220.031,40.19,39.766,-55.575,-55.84
7.2042,WALKING,RR,-189.375,-177.0,-220.0,-186.891,-176.991,-219.832,40.318,39.848,-55.745,-56.103
7.2042,WALKING,RL,-149.375,177.0,-220.0,-156.17,177.013,-209.572,35.636,38.047,-64.645,-66.606
7.2208,WALKING,FR,209.375,-177.0,-220.0,207.46,-176.99,-213.039,33.516,34.264,-61.406,-62.737
7.2208,WALKING,FL,166.518,177.0,-220.0,169.073,177.007,-219.994,40.721,40.255,-55.236,-55.54
7.2208,WALKING,RR,-192.232,-177.0,-220.0,-189.356,-176.993,-219.756,40.862,40.361,-55.432,-55.84
7.2208,WALKING,RL,-149.375,177.0,-220.0,-151.292,177.01,-213.317,33.511,34.259,-61.399,-62.727
7.2417,WALKING,FR,206.518,-177.0,-220.0,208.189,-176.94,-217.892,32.496,32.208,-58.675,-59.379
7.2417,WALKING,FL,163.661,177.0,-220.0,165.359,177.072,-220.099,41.228,40.806,-54.837,-55.139
7.2417,WALKING,RR,-195.089,-177.0,-220.0,-193.104,-176.845,-219.759,41.374,40.96,-55.07,-55.451
7.2417,WALKING,RL,-152.232,177.0,-220.0,-150.477,177.143,-217.205,32.483,32.195,-58.655,-59.351
7.2625,WALKING,FR,203.661,-177.0,-220.0,205.589,-177.023,-219.544,32.561,32.138,-57.615,-57.94
7.2625,WALKING,FL,160.804,177.0,-220.0,162.654,176.979,-219.941,41.695,41.316,-54.408,-54.701
7.2625,WALKING,RR,-197.946,-177.0,-220.0,-195.87,-177.011,-219.782,41.78,41.36,-54.543,-54.908
7.2625,WALKING,RL,-155.089,177.0,-220.0,-153.166,176.988,-219.215,32.545,32.119,-57.59,-57.907
7.2833,WALKING,FR,200.804,-177.0,-220.0,203.11,-177.003,-219.993,33.076,32.552,-57.258,-57.491
7.2833,WALKING,FL,157.946,177.0,-220.0,160.261,176.998,-219.897,42.149,41.72,-53.959,-54.306
7.2833,WALKING,RR,-200.804,-177.0,-220.0,-198.311,-176.996,-219.738,42.247,41.827,-54.115,-54.512
7.2833,WALKING,RL,-157.946,177.0,-220.0,-155.443,177.004,-219.967,33.08,32.525,-57.264,-57.519
7.3042,WALKING,FR,197.946,-177.0,-220.0,200.343,-176.991,-220.169,33.752,33.216,-57.15,-57.346
7.3042,WALKING,FL,155.089,177.0,-220.0,157.231,177.008,-219.788,42.574,42.166,-53.468,-53.827
7.3042,WALKING,RR,-203.661,-177.0,-220.0,-201.644,-177.002,-219.765,42.609,42.225,-53.524,-53.885
7.3042,WALKING,RL,-160.804,177.0,-220.0,-157.971,176.999,-219.958,33.837,33.261,-57.284,-57.556
7.3208,WALKING,FR,195.089,-177.0,-220.0,197.438,-176.999,-220.358,34.407,33.856,-57.009,-57.172
7.3208,WALKING,FL,152.232,177.0,-220.0,154.679,177.0,-219.665,42.994,42.582,-52.973,-53.368
7.3208,WALKING,RR,-206.518,-177.0,-220.0,-203.921,-177.006,-219.837,43.025,42.598,-53.022,-53.443
7.3208,WALKING,RL,-163.661,177.0,-220.0,-160.698,176.995,-219.912,34.602,34.01,-57.317,-57.624
7.3417,WALKING,FR,192.232,-177.0,-220.0,194.354,-176.988,-220.34,35.138,34.603,-56.986,-57.154
7.3417,WALKING,FL,149.375,177.0,-220.0,151.433,177.011,-219.566,43.357,42.982,-52.391,-52.782
7.3417,WALKING,RR,-209.375,-177.0,-220.0,-207.331,-177.003,-219.751,43.37,43.003,-52.412,-52.806
7.3417,WALKING,RL,-166.518,177.0,-220.0,-163.947,176.999,-219.896,35.343,34.815,-57.309,-57.598
7.3625,WALKING,FR,189.375,-177.0,-220.0,191.663,-176.995,-220.304,35.859,35.329,-56.945,-57.134
7.3625,WALKING,FL,149.375,177.0,-220.0,148.729,177.004,-219.542,43.216,43.32,-52.163,-52.181
7.3625,WALKING,RR,-209.375,-177.0,-220.0,-210.023,-177.002,-219.731,43.223,43.329,-52.174,-52.194
7.3625,WALKING,RL,-169.375,177.0,-220.0,-166.816,176.998,-219.931,36.024,35.496,-57.206,-57.493
7.3833,WALKING,FR,186.518,-177.0,-220.0,188.812,-176.996,-220.251,36.557,36.037,-56.869,-57.075
7.3833,WALKING,FL,155.847,177.0,-213.112,149.023,177.003,-219.743,43.007,43.143,-54.226,-52.066
7.3833,WALKING,RR,-202.903,-177.0,-213.112,-209.73,-177.004,-219.959,43.007,43.145,-54.227,-52.066
7.3833,WALKING,RL,-172.232,177.0,-220.0,-169.592,176.997,-219.929,36.7,36.179,-57.106,-57.413
7.4042,WALKING,FR,183.661,-177.0,-220.0,185.938,-176.993,-220.167,37.245,36.732,-56.777,-57.011
7.4042,WALKING,FL,164.419,177.0,-208.52,155.571,177.006,-218.069,43.706,43.868,-58.877,-55.963
7.4042,WALKING,RR,-194.331,-177.0,-208.52,-203.183,-177.001,-218.182,43.703,43.866,-58.873,-55.958
7.4042,WALKING,RL,-175.089,177.0,-220.0,-172.467,176.999,-219.852,37.385,36.891,-57.028,-57.343
7.4208,WALKING,FR,180.804,-177.0,-220.0,183.355,-176.994,-220.126,37.891,37.357,-56.617,-56.884
7.4208,WALKING,FL,174.25,177.0,-206.224,163.317,177.006,-214.936,44.048,44.68,-63.637,-60.764
7.4208,WALKING,RR,-184.5,-177.0,-206.224,-195.444,-176.998,-214.893,44.046,44.68,-63.634,-60.76
7.4208,WALKING,RL,-177.946,177.0,-220.0,-175.085,177.002,-219.794,38.037,37.51,-56.874,-57.221
7.4417,WALKING,FR,177.946,-177.0,-220.0,180.104,-176.986,-220.088,38.514,38.017,-56.422,-56.687
7.4417,WALKING,FL,184.5,177.0,-206.224,175.06,177.014,-210.098,43.973,45.279,-67.89,-66.152
7.4417,WALKING,RR,-174.25,-177.0,-206.224,-183.687,-176.994,-210.135,43.973,45.279,-67.889,-66.152
7.4417,WALKING,RL,-180.804,177.0,-220.0,-178.514,177.006,-219.85,38.632,38.157,-56.631,-56.947
7.4625,WALKING,FR,175.089,-177.0,-220.0,177.365,-176.997,-220.08,39.098,38.649,-56.168,-56.416
7.4625,WALKING,FL,194.331,177.0,-208.52,185.006,177.002,-207.122,42.361,44.342,-69.462,-69.018
7.4625,WALKING,RR,-164.419,-177.0,-208.52,-173.76,-176.989,-207.145,42.361,44.342,-69.461,-69.016
7.4625,WALKING,RL,-183.661,177.0,-220.0,-181.222,177.011,-219.809,39.236,38.755,-56.386,-56.734
7.4833,WALKING,FR,172.232,-177.0,-220.0,174.39,-176.989,-220.094,39.643,39.173,-55.87,-56.15
7.4833,WALKING,FL,202.903,177.0,-213.112,194.551,177.01,-206.832,39.43,41.77,-68.282,-69.1
7.4833,WALKING,RR,-155.847,-177.0,-213.112,-164.19,-177.0,-206.948,39.428,41.767,-68.279,-69.096
7.4833,WALKING,RL,-186.518,177.0,-220.0,-184.108,177.001,-219.794,39.798,39.334,-56.098,-56.449
7.5042,WALKING,FR,169.375,-177.0,-220.0,171.675,-177.001,-220.039,40.188,39.766,-55.572,-55.835
7.5042,WALKING,FL,209.375,177.0,-220.0,202.532,176.997,-209.328,35.639,38.05,-64.649,-66.612
7.5042,WALKING,RR,-149.375,-177.0,-220.0,-156.224,-177.001,-209.469,35.636,38.048,-64.646,-66.607
7.5042,WALKING,RL,-189.375,177.0,-220.0,-186.957,177.001,-219.773,40.341,39.883,-55.781,-56.145
7.5208,WALKING,FR,166.518,-177.0,-220.0,169.1,-177.002,-219.999,40.721,40.25,-55.236,-55.542
7.5208,WALKING,FL,209.375,177.0,-220.0,207.491,176.997,-213.122,33.515,34.264,-61.406,-62.736
7.5208,WALKING,RR,-149.375,-177.0,-220.0,-151.26,-177.004,-213.261,33.513,34.261,-61.401,-62.729
7.5208,WALKING,RL,-192.232,177.0,-220.0,-189.394,176.997,-219.759,40.863,40.371,-55.434,-55.837
7.5417,WALKING,FR,163.661,-177.0,-220.0,165.67,-176.988,-219.957,41.233,40.808,-54.846,-55.153
7.5417,WALKING,FL,206.518,177.0,-220.0,208.531,177.013,-217.272,32.49,32.206,-58.667,-59.366
7.5417,WALKING,RR,-152.232,-177.0,-220.0,-150.207,-177.0,-217.5,32.485,32.198,-58.658,-59.355
7.5417,WALKING,RL,-195.089,177.0,-220.0,-192.716,176.999,-219.682,41.377,40.954,-55.075,-55.463
7.5625,WALKING,FR,160.804,-177.0,-220.0,163.059,-177.007,-219.876,41.718,41.322,-54.444,-54.759
7.5625,WALKING,FL,203.661,177.0,-220.0,205.63,176.993,-219.184,32.548,32.122,-57.595,-57.914
7.5625,WALKING,RR,-155.089,-177.0,-220.0,-153.124,-177.004,-219.51,32.544,32.118,-57.588,-57.904
7.5625,WALKING,RL,-197.946,177.0,-220.0,-195.484,176.996,-219.645,41.849,41.425,-54.652,-55.058
7.5833,WALKING,FR,157.946,-177.0,-220.0,160.03,-176.999,-219.8,42.149,41.728,-53.96,-54.303
7.5833,WALKING,FL,200.804,177.0,-220.0,203.052,177.001,-220.02,33.066,32.547,-57.242,-57.466
7.5833,WALKING,RR,-157.946,-177.0,-220.0,-155.703,-176.994,-220.041,33.055,32.533,-57.225,-57.444
7.5833,WALKING,RL,-200.804,177.0,-220.0,-198.315,177.007,-219.736,42.297,41.889,-54.195,-54.613
7.6042,WALKING,FR,155.089,-177.0,-220.0,157.143,-176.998,-219.831,42.538,42.132,-53.41,-53.747
7.6042,WALKING,FL,197.946,177.0,-220.0,200.391,177.002,-220.124,33.775,33.233,-57.187,-57.401
7.6042,WALKING,RR,-160.804,-177.0,-220.0,-158.1,-176.995,-220.054,33.795,33.22,-57.219,-57.466
7.6042,WALKING,RL,-203.661,177.0,-220.0,-201.532,177.005,-219.764,42.649,42.265,-53.588,-53.972
7.6208,WALKING,FR,152.232,-177.0,-220.0,154.664,-177.001,-219.82,42.972,42.553,-52.937,-53.325
7.6208,WALKING,FL,195.089,177.0,-220.0,197.629,177.0,-220.255,34.451,33.904,-57.078,-57.264
7.6208,WALKING,RR,-163.661,-177.0,-220.0,-160.565,-177.001,-220.026,34.546,33.916,-57.228,-57.524
7.6208,WALKING,RL,-206.518,177.0,-220.0,-204.073,176.998,-219.689,43.026,42.621,-53.024,-53.432
7.6417,WALKING,FR,149.375,-177.0,-220.0,151.437,-177.013,-219.624,43.346,42.967,-52.372,-52.76
7.6417,WALKING,FL,192.232,177.0,-220.0,194.279,176.985,-220.309,35.157,34.638,-57.015,-57.184
7.6417,WALKING,RR,-166.518,-177.0,-220.0,-163.909,-176.997,-219.938,35.323,34.783,-57.277,-57.561
7.6417,WALKING,RL,-209.375,177.0,-220.0,-207.33,177.005,-219.723,43.358,42.986,-52.392,-52.781
7.6625,WALKING,FR,149.375,-177.0,-220.0,148.695,-176.999,-219.53,43.212,43.315,-52.157,-52.174
7.6625,WALKING,FL,189.375,177.0,-220.0,191.659,177.0,-220.269,35.866,35.327,-56.957,-57.156
7.6625,WALKING,RR,-169.375,-177.0,-220.0,-166.763,-176.994,-219.913,36.032,35.497,-57.218,-57.514
7.6625,WALKING,RL,-209.375,177.0,-220.0,-210.071,177.006,-219.788,43.199,43.301,-52.135,-52.146
7.6833,WALKING,FR,155.847,-177.0,-213.112,148.994,-176.994,-219.675,43.004,43.139,-54.221,-52.061
7.6833,WALKING,FL,186.518,177.0,-220.0,188.658,177.005,-220.261,36.552,36.054,-56.862,-57.051
7.6833,WALKING,RR,-172.232,-177.0,-220.0,-169.584,-176.991,-219.891,36.708,36.209,-57.131,-57.433
7.6833,WALKING,RL,-202.903,177.0,-213.112,-209.755,177.01,-220.086,42.989,43.121,-54.198,-52.032
7.7042,WALKING,FR,164.419,-177.0,-208.52,155.581,-176.995,-217.984,43.703,43.864,-58.873,-55.958
7.7042,WALKING,FL,183.661,177.0,-220.0,185.946,177.004,-220.171,37.239,36.718,-56.767,-57.002
7.7042,WALKING,RR,-175.089,-177.0,-220.0,-172.472,-176.993,-219.808,37.407,36.916,-57.062,-57.381
7.7042,WALKING,RL,-194.331,177.0,-208.52,-203.192,177.007,-218.312,43.69,43.849,-58.852,-55.931
7.7208,WALKING,FR,174.25,-177.0,-206.224,163.357,-176.994,-214.815,44.048,44.681,-63.636,-60.763
7.7208,WALKING,FL,180.804,177.0,-220.0,183.405,177.004,-220.124,37.882,37.355,-56.604,-56.862
7.7208,WALKING,RR,-177.946,-177.0,-220.0,-175.154,-176.995,-219.838,38.022,37.507,-56.853,-57.188
7.7208,WALKING,RL,-184.5,177.0,-206.224,-195.399,177.006,-215.049,44.038,44.67,-63.621,-60.743
7.7417,WALKING,FR,184.5,-177.0,-206.224,175.03,-176.999,-210.011,43.975,45.28,-67.893,-66.158
7.7417,WALKING,FL,177.946,177.0,-220.0,179.974,176.999,-220.102,38.51,38.026,-56.417,-56.672
7.7417,WALKING,RR,-180.804,-177.0,-220.0,-178.544,-176.994,-219.818,38.651,38.186,-56.649,-56.968
7.7417,WALKING,RL,-174.25,177.0,-206.224,-183.717,177.008,-210.228,43.968,45.271,-67.882,-66.143
7.7625,WALKING,FR,194.331,-177.0,-208.52,185.021,-176.994,-206.974,42.364,44.345,-69.465,-69.023
7.7625,WALKING,FL,175.089,177.0,-220.0,177.297,177.002,-220.05,39.102,38.631,-56.19,-56.468
7.7625,WALKING,RR,-183.661,-177.0,-220.0,-181.33,-176.992,-219.813,39.233,38.769,-56.381,-56.717
7.7625,WALKING,RL,-164.419,177.0,-208.52,-173.726,177.011,-207.247,42.359,44.339,-69.458,-69.013
7.7833,WALKING,FR,202.903,-177.0,-213.112,194.544,-176.989,-206.72,39.432,41.771,-68.284,-69.104
7.7833,WALKING,FL,172.232,177.0,-220.0,174.436,177.006,-220.054,39.658,39.217,-55.906,-56.175
7.7833,WALKING,RR,-186.518,-177.0,-220.0,-184.145,-176.99,-219.812,39.789,39.323,-56.083,-56.429
7.7833,WALKING,RL,-155.847,177.0,-213.112,-164.204,177.015,-207.053,39.428,41.766,-68.278,-69.095
7.8042,WALKING,FR,209.375,-177.0,-220.0,202.585,-176.982,-209.163,35.64,38.052,-64.651,-66.616
7.8042,WALKING,FL,169.375,177.0,-220.0,171.634,177.012,-220.025,40.192,39.778,-55.578,-55.838
7.8042,WALKING,RR,-189.375,-177.0,-220.0,-187.026,-176.988,-219.85,40.31,39.855,-55.732,-56.075
7.8042,WALKING,RL,-149.375,177.0,-220.0,-156.167,177.017,-209.608,35.636,38.047,-64.646,-66.607
7.8208,WALKING,FR,209.375,-177.0,-220.0,207.466,-176.987,-212.989,33.517,34.265,-61.407,-62.739
7.8208,WALKING,FL,166.518,177.0,-220.0,169.073,177.01,-219.995,40.721,40.254,-55.236,-55.54
7.8208,WALKING,RR,-192.232,-177.0,-220.0,-189.353,-176.99,-219.774,40.855,40.351,-55.42,-55.826
7.8208,WALKING,RL,-149.375,177.0,-220.0,-151.285,177.013,-213.358,33.512,34.259,-61.4,-62.728
7.8417,WALKING,FR,206.518,-177.0,-220.0,208.106,-176.872,-217.866,32.501,32.216,-58.684,-59.391
7.8417,WALKING,FL,163.661,177.0,-220.0,165.295,177.138,-219.789,41.23,40.797,-54.842,-55.152
7.8417,WALKING,RR,-195.089,-177.0,-220.0,-193.291,-176.817,-219.7,41.368,40.954,-55.06,-55.437
7.8417,WALKING,RL,-152.232,177.0,-220.0,-150.618,177.173,-216.834,32.484,32.198,-58.657,-59.353
7.8625,WALKING,FR,203.661,-177.0,-220.0,205.525,-177.027,-219.584,32.557,32.135,-57.61,-57.932
7.8625,WALKING,FL,160.804,177.0,-220.0,162.668,176.975,-219.921,41.708,41.305,-54.429,-54.744
7.8625,WALKING,RR,-197.946,-177.0,-220.0,-195.909,-177.014,-219.78,41.778,41.362,-54.539,-54.901
7.8625,WALKING,RL,-155.089,177.0,-220.0,-153.214,176.984,-219.173,32.546,32.121,-57.592,-57.909
7.8833,WALKING,FR,200.804,-177.0,-220.0,203.039,-177.0,-220.045,33.065,32.567,-57.24,-57.45
7.8833,WALKING,FL,157.946,177.0,-220.0,160.238,177.0,-219.881,42.155,41.735,-53.969,-54.315
7.8833,WALKING,RR,-200.804,-177.0,-220.0,-198.467,-177.001,-219.821,42.211,41.802,-54.058,-54.429
7.8833,WALKING,RL,-157.946,177.0,-220.0,-155.178,176.999,-219.874,33.114,32.549,-57.318,-57.599
7.9042,WALKING,FR,197.946,-177.0,-220.0,200.334,-176.995,-220.234,33.725,33.179,-57.108,-57.293
7.9042,WALKING,FL,155.089,177.0,-220.0,157.312,177.004,-219.772,42.577,42.168,-53.474,-53.835
7.9042,WALKING,RR,-203.661,-177.0,-220.0,-201.266,-177.003,-219.816,42.624,42.201,-53.548,-53.943
7.9042,WALKING,RL,-160.804,177.0,-220.0,-157.974,176.998,-219.954,33.847,33.275,-57.3,-57.576
7.9208,WALKING,FR,195.089,-177.0,-220.0,197.521,-176.993,-220.366,34.4,33.832,-56.998,-57.166
7.9208,WALKING,FL,152.232,177.0,-220.0,154.628,177.006,-219.743,42.994,42.581,-52.972,-53.368
7.9208,WALKING,RR,-206.518,-177.0,-220.0,-204.001,-177.001,-219.696,43.042,42.625,-53.049,-53.473
7.9208,WALKING,RL,-163.661,177.0,-220.0,-160.512,177.0,-219.883,34.603,33.976,-57.319,-57.648
7.9417,WALKING,FR,192.232,-177.0,-220.0,194.215,-176.986,-220.381,35.123,34.6,-56.962,-57.114
7.9417,WALKING,FL,149.375,177.0,-220.0,151.407,177.012,-219.552,43.358,42.982,-52.392,-52.784
7.9417,WALKING,RR,-209.375,-177.0,-220.0,-207.178,-177.002,-219.702,43.41,43.033,-52.476,-52.897
7.9417,WALKING,RL,-166.518,177.0,-220.0,-164.146,177.0,-219.904,35.346,34.845,-57.314,-57.587
7.9625,WALKING,FR,189.136,-177.0,-220.0,191.763,-176.997,-220.289,35.904,35.313,-56.918,-57.139
7.9625,WALKING,FL,150.093,177.0,-220.0,148.72,177.002,-219.515,43.096,43.322,-52.262,-52.182
7.9625,WALKING,RR,-208.657,-177.0,-220.0,-210.055,-177.003,-219.703,43.125,43.361,-52.308,-52.237
7.9625,WALKING,RL,-169.614,177.0,-220.0,-166.816,176.998,-219.938,36.067,35.491,-57.176,-57.487
